Size,IsPolytopal
RotaryManiplex([ 16, 48 ], "s1^2*s2*s1^-1*s2^2*s1*(s1*s2^-1)^2*s1^-2*s2, s2*s1*s2^-2*s1^3*s2*s1^-2*s2^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2")#5184#false
RotaryManiplex([ 16, 48 ], "s1*s2*s1^-1*s2*(s1^-1*s2*s1^2*s2^-1)^2, s2*s1^-1*s2^-1*s1*s2*s1^-1*s2^-2*s1^-1*s2*s1^-6, s2*s1*s2^-1*s1^-1*s2*s1^-6*s2*s1^-1*s2^-1*s1*s2")#5184#false
AbstractRotaryPolytope([ 18, 36 ], "s2^-3*s1^-5*s2^3*s1^5*s2^-1*s1^-1*s2*s1, s2^2*(s1*s2^-1)^2*s2^-1*s1^-1*s2*s1^-1, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#5184#true
AbstractRotaryPolytope([ 18, 36 ], "(s2^-2*s1*s2^-2)^3*s1^3, s1*s2^-1*s1*s2^2*s1^2*s2^2*(s2*s1*s2^-1*s1^-1)^3*s2, s1^2*s2*(s1^-1*s2*s1^-1)^2*s2*s1^2*s2^-1*s1^2*s2^2*s1^2*s2^-1, s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2^2*s1^5*s2^2*s1^-1")#5184#true
AbstractRotaryPolytope([ 18, 36 ], "s1*(s2^2*s1^-1)^2*s2^-1*s1*s2^2*s1^4*s2^-1, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#5184#true
AbstractRotaryPolytope([ 18, 36 ], "s1*s2^-1*(s2^-1*s1*s2^-1*s1^-3)^2*s1^-1*s2*s1*s2^-1*s1^-1*s2, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#5184#true
AbstractRotaryPolytope([ 18, 36 ], "(s2^-1*s1^5*s2^-1)^2*s1^4, s2*s1^7*s2*s1^-5, s2^2*s1*s2^-1*s1^3*s2*s1^-1*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-2*s1*s2*s1^-1")#5184#true
RotaryManiplex([ 24, 24 ], "(s1*s2^-1)^2*s1*s2^2*s1^4*s2^-3*s1^-1*s2*s1^3*s2^-1, s2*s1*s2^-1*s1^2*s2*s1^-1*s2, s2*s1^6*s2^-1*s1^-6")#5184#false
RotaryManiplex([ 24, 24 ], "s1*s2^-2*s1*(s1^3*s2^-1)^2, s1*s2*s1^-1*s2^2*s1^-3*s2^2*s1*s2^-2*s1^-2*s2*s1*s2^-1, s2*s1^7*s2*s1^-5")#5184#false
AbstractRotaryPolytope([ 24, 24 ], "s1^-2*s2*s1^6*s2*s1^-2*s2^-1*s1*s2*s1^-1, (s1*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^6*s1*s2^-2*s1^-1*s2*s1*s2^-3")#5184#true
AbstractRotaryPolytope([ 24, 24 ], "s2*s1^-1*s2^2*(s1^-2*s2*s1^-1)^2, s2*s1*s2^-1*s1^2*s2*s1^-1*s2")#5184#true
RotaryManiplex([ 24, 24 ], "s1^3*s2^-1*s1^4*s2^-2*s1*s2^-1, s2*s1^-1*s2*s1*(s1*s2^2*s1^-2*s2^-1)^2*s1*s2, s2*s1^7*s2*s1^-5")#5184#false
AbstractRotaryPolytope([ 24, 24 ], "s1^-2*s2*s1^6*s2*s1^-2*s2^-1*s1*s2*s1^-1, s1^2*s2^2*s1*s2^-1*s1^2*s2^-1*s1^-1*(s1^-1*s2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#5184#true
RotaryManiplex([ 24, 24 ], "s2*s1^-1*s2^-1*s1^2*s2*(s2*s1^-2*s2^-2*s1)^2, s2*s1*s2^-1*s1^2*s2*s1^-1*s2, s2*s1^6*s2^-1*s1^-6")#5184#false
AbstractRotaryPolytope([ 24, 24 ], "s1^-1*s2*s1^3*s2^2*s1^2*s2^-1*s1*s2*s1^-1*s2, s1*s2^6*s1*s2^-2*s1^-1*s2*s1*s2^-3, s2*s1*s2^-1*s1^4*s2*s1^-2*s2*s1^-1")#5184#true
RotaryManiplex([ 24, 24 ], "s1^-3*s2^-2*s1^3*s2^-1*s1*s2^2*s1^-1*s2, s1^2*s2^2*s1^3*s2^-1*s1^-3*s2, s2^2*s1*s2^-1*s1^4*s2*s1^-1*s2^2")#5184#false
AbstractRotaryPolytope([ 36, 18 ], "s1*s2^-1*(s2^-1*s1*s2^-1*s1^-3)^2*s1^-1*s2*s1*s2^-1*s1^-1*s2, s1*s2^-1*s1^5*s2^-1*(s2^-1*s1^2)^2*s1^4, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#5184#true
AbstractRotaryPolytope([ 36, 18 ], "(s2^-1*s1)^3*s1^3*(s1^2*s2^-2)^2*s2^-1, s2*s1^-1*(s1^-2*s2^3)^2*(s2*s1^-1)^3, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1, s2^3*s1^2*s2^-2*s1*s2*s1^-1")#5184#true
AbstractRotaryPolytope([ 36, 18 ], "s1*(s1^2*s2^-1)^3*s2^-1*s1^4*s2^-2*s1, s1^2*s2*(s1^-1*s2*s1^-1)^2*s2*s1^2*s2^-1*s1^2*s2^2*s1^2*s2^-1, s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2^2*s1^5*s2^2*s1^-1")#5184#true
AbstractRotaryPolytope([ 36, 18 ], "s1^13*s2^-2*s1*s2^-2, s2*s1^7*s2*s1^-5, s2^2*s1*s2^-1*s1^3*s2*s1^-1*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-2*s1*s2*s1^-1")#5184#true
AbstractRotaryPolytope([ 36, 18 ], "s1^2*s2^-1*(s2^-1*s1^2)^2*s1^3*s2^-5*s1, s1*(s2^2*s1^-1)^2*s2^-1*s1*s2^2*s1^4*s2^-1, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#5184#true
RotaryManiplex([ 48, 16 ], "(s1*s2^-1*s1^6)^2, s2*s1^-2*s2*s1^3*s2^-2*s1*s2^2, s2*s1^-1*s2^2*s1^2*s2^-2*s1^-1*s2*s1*s2^-1*s1*s2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1*s2")#5184#false
RotaryManiplex([ 48, 16 ], "s2*s1^5*(s1*s2^-1)^2*s1*s2, s2^2*s1*s2^-1*s1^3*s2^-1*s1*s2*s1^-2*s2*s1^-1")#5184#false
AbstractRotaryPolytope([ 24, 27 ], "s1^-1*s2^-2*s1*s2^2*s1^9*s2^-1*s1*s2*s1^-4*s2^3, (s1^-1*s2*s1^-1)^2*s2*s1^2*s2, (s1*s2^-2)^2")#5184#true
AbstractRotaryPolytope([ 27, 24 ], "s2^-5*s1^-2*s2*s1^2*s2^4*s1^2*s2^-1*s1^-1*s2*s1*(s1*s2^-1)^3*s2^-1, (s2^-1*s1*s2^-1)^2*s1*s2^2*s1, (s1*s2^-1*s1)^2")#5184#true
AbstractRotaryPolytope([ 18, 48 ], "s1*s2^2*s1^4*s2^-2*s1, s2^2*s1*s2^-15*s1*s2*s1^-1*s2^-2*s1*s2^4*s1^-1*s2^-2*(s2^-1*s1*s2^2*s1^-1)^2*s2^-1*s1*s2^12*s1^-1*s2^-1*s1*s2^2")#5184#true
AbstractRotaryPolytope([ 48, 18 ], "s1*s2^-1*s1^2*(s1*s2^-1)^3*s1^2, s1*s2^2*s1*s2^-1*s1^2*s2^-3, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1")#5184#true
RotaryManiplex([ 16, 144 ], "s1^-2*s2*s1^4*s2^-1*s1*s2*s1^-1*s2, s1*s2^-1*s1^2*s2^2*s1^3*(s2*s1^-1)^2*s2, s2*s1*s2^-2*s1*s2*s1^-1*s2^-1*s1*s2^4*s1^-1*s2^-3*s1*s2^3*s1^-1*s2^-2*s1*s2")#5184#false
RotaryManiplex([ 16, 144 ], "s1^-2*s2*s1^4*s2^-1*s1*s2*s1^-1*s2, s1*s2^-1*s1^2*s2^2*s1^3*(s2*s1^-1)^2*s2, s1*s2^3*s1*s2^-1*s1^-1*s2^5*s1^-2*s2*s1*s2^-1*s1^-1*s2^3*s1*s2^-3*s1^-1*s2*s1")#5184#false
AbstractRotaryPolytope([ 18, 72 ], "s2*s1^-1*s2^-1*s1*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-2*s1*s2, s2^2*s1*s2^-1*s1^2*s2^2*s1^-1*s2^-1*s1*s2*s1^-1*s2^-2*s1*s2*s1^-1, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#5184#true
AbstractRotaryPolytope([ 18, 72 ], "s1*s2*s1^-1*s2^2*s1^-1*s2^-1*s1^2*s2^2*s1*s2^-2, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#5184#true
AbstractRotaryPolytope([ 24, 36 ], "s1*s2^-1*s1^2*(s1*s2^-1)^3*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^6*s1*s2^-4*s1^-1*s2*s1*s2^-1, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1")#5184#true
RotaryManiplex([ 24, 36 ], "s1*s2^-1*s1*s2^2*s1^3*s2^-2*s1^-1*s2*s1^2, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3, s2*s1*s2^-2*s1^3*s2^-2*s1*s2*s1^-1")#5184#false
RotaryManiplex([ 24, 36 ], "s1*s2^-1*s1*s2^2*s1^3*s2^-2*s1^-1*s2*s1^2, s1*s2^-1*s1*s2^2*(s2*s1^-1)^2*s2^-3, s1*s2*s1^-2*s2*s1^3*s2^-1*s1^-1*s2^2*s1*s2^-1, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3")#5184#false
AbstractRotaryPolytope([ 24, 36 ], "(s2^-1*s1^5*s2^-1)^3*s1^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1, s2*s1^7*s2*s1^-5, s2^2*s1^2*s2^4*s1^-2*s2^6")#5184#true
RotaryManiplex([ 36, 24 ], "s2^-2*s1*s2^-1*s1^-4*s2^3*s1*s2^-2, (s1*s2^-1*s1^2*s2^-1)^2*s1^2, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2*s1*s2^-1*s1^-1*s2*s1^-4*s2*s1^-1*s2^-1*s1*s2")#5184#false
RotaryManiplex([ 36, 24 ], "(s1*s2^-1*s1^2*s2^-1)^2*s1^2, (s1^2*s2^-2*s1*s2^2)^2, s1^2*s2^3*s1^3*s2^-3*s1, s1*s2*s1^-1*s2*s1*s2^-1*s1^-3*s2^-1*(s1*s2^-1*s1^-1*s2*s1)^2, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2")#5184#false
AbstractRotaryPolytope([ 36, 24 ], "s1^10*s2^2*s1^2*s2^-2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2^2*(s1*s2^-1)^2*s1*s2^2*s1^-1, s2^6*s1*s2^-5*s1*s2")#5184#true
AbstractRotaryPolytope([ 36, 24 ], "s1^-8*s2^2*s1^-2*s2^-1*s1*s2*s1^-1, (s1*s2^-1*s1^-1*s2^2*s1)^2, s1^2*(s1*s2^-1*s1^2*s2^-1)^2, s2*s1^-1*s2^-1*(s2^-1*s1)^2*s2^2*s1^-1, s2*s1^-2*(s2^-1*s1^2)^2*s2*s1^-2, s2^5*s1^-1*s2^-8*s1*s2^4*s1^-1*s2^-4*s1*s2^3")#5184#true
AbstractRotaryPolytope([ 72, 18 ], "s1^10*s2^-1*(s1*s2^-1*s1)^2*s2^-1, s1*s2^2*s1^-1*s2^-1*s1^3*s2*s1^-2*s2*s1*s2^-1, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3, s2^3*s1^2*s2^-2*s1*s2*s1^-1")#5184#true
AbstractRotaryPolytope([ 72, 18 ], "s1^12*(s2^-1*s1*s2^-1)^2, s2*s1^-2*s2*s1^3*s2^-1*s1*s2*s1^-1*s2^-1*s1*s2, s2*s1^-1*s2*s1^4*s2^-1*s1^2*s2*s1^-3, s2^3*s1^2*s2^-2*s1*s2*s1^-1")#5184#true
RotaryManiplex([ 144, 16 ], "(s1*s2^-1*s1^6)^2, s1^5*s2^-1*s1^-3*s2^-1*s1^3*s2*s1^-3*s2^-1*s1^4, s1^2*s2^2*s1*s2^-1*s1^2*s2^-1*s1^-1*(s1^-1*s2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^2*s1^-2*s2^-2*s1^2*s2^2*s1*s2^-1*s1*s2")#5184#false
RotaryManiplex([ 144, 16 ], "s1^-4*s2^-1*s1^7*s2*s1^-1*s2*s1^3*s2*s1^-3, (s1*s2^-1*s1^6)^2, s1^2*s2^2*s1*s2^-1*s1^2*s2^-1*s1^-1*(s1^-1*s2)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^2*s1^-2*s2^-2*s1^2*s2^2*s1*s2^-1*s1*s2")#5184#false
AbstractRotaryPolytope([ 18, 144 ], "s1*s2^-2*s1*s2^3*s1*s2^-3*s1^-1*s2*s1^-1*s2^-4*s1^-1*s2*s1^-2*s2^2, s1^3*s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-4*s2*s1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2^2*(s1*s2^-1)^2*s1*s2^2*s1^-1")#5184#true
AbstractRotaryPolytope([ 18, 144 ], "(s2^-2*s1*s2^-2)^3*s1^3, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^2*s2^2, s2^2*s1^5*s2^2*s1^-1, s2^2*s1*(s1*s2*s1^-1*s2^-1)^5*s1*s2^2*s1^-1*s2^-3*s1*s2*s1^-1*s2^-2*s1*s2^3*s1^-1*s2^-4*s1*s2*(s2*s1^-1*s2^-1*s1*s2^2*s1^-1*s2^-1*s1)^2*(s2*s1^-1*s2^-1*s1)^3*s2*s1^-1*s2^-2*s1*s2")#5184#true
AbstractRotaryPolytope([ 144, 18 ], "s1^-2*s2^-3*s1^3*s2^-1*s1*s2*s1^-4*s2, s1^-2*s2*s1^8*s2*s1^-4*s2^-1*s1*s2*s1^-1, s1*(s1*s2^-1)^3*s1^4*s2^-3*s1^2*s2^-2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1")#5184#true
AbstractRotaryPolytope([ 144, 18 ], "s2^-2*s1^-1*s2^3*s1*s2^-2*s1^-1*s2*s1, s1^-12*s2^-1*s1^25*s2^-1*s1^-2*s2^-1*s1^7*s2*s1^-2, s1*s2^-1*s1^5*s2^-1*(s2^-1*s1^2)^2*s1^4, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#5184#true
AbstractRotaryPolytope([ 24, 54 ], "s2^-2*s1^2*s2^-4*s1^-1*s2*s1^-2*s2*s1*s2^-4*s1^-1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1, s1^11*s2^2*s1^-1*s2^2, s2*(s1^2*s2^-1)^2*s1^2*s2")#5184#true
AbstractRotaryPolytope([ 24, 54 ], "s2^-1*s1^10*s2*s1^-2*(s2^-1*s1)^2, s1^-1*s2*s1^-2*s2^-1*s1^3*s2^-1*s1^2*s2*s1^-2, (s1*s2^-2)^2, s2^2*s1*(s1*s2^2*s1^-1*s2^-1)^2*s2^-1*s1*s2*s1^-1*s2^-2*s1*s2^6")#5184#true
AbstractRotaryPolytope([ 54, 24 ], "(s1*s2^-1*s1)^2, s1^2*s2^2*s1^2*s2^-1*s1^-2*s2*s1^5*s2*s1^-4*s2*s1*s2^-1*s1^-1*s2*s1, s1*s2^4*s1^-1*s2*s1^2*s2^-4*s1^-1*s2*s1")#5184#true
AbstractRotaryPolytope([ 54, 24 ], "(s2^-1*s1*s2^-1)^2*s1*s2*s1^-1*s2^-1, s1^-1*s2^-1*s1*s2*s1^-2*s2^-1*s1^7*s2^-1*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1, s1*(s2^-1*s1^2*s2^-1)^2*s1^3, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#5184#true
RotaryManiplex([ 24, 72 ], "(s2^-1*s1^5*s2^-1)^3*s1^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^6*s1*s2^-4*s1^-1*s2*s1*s2^-1, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1, s2*s1^7*s2*s1^-5")#5184#false
RotaryManiplex([ 24, 72 ], "s1*s2^-1*s1^2*(s1*s2^-1)^3*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1, s2*s1^2*s2*s1^-1*s2^-4*s1^-3*(s1^-1*s2^-1*s1*s2)^3")#5184#false
RotaryManiplex([ 36, 36 ], "s1*s2^-1*s1^5*s2^-1*(s2^-1*s1^2)^2*s1^4, s1*s2^2*s1*s2^-3*s1^-1*s2^3*s1*s2^-1*s1^-1*s2*s1, s2*s1^-1*s2^-1*s1*s2*s1^-2*s2^-1*s1^2*s2*s1^-1*s2^-2*s1*s2, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#5184#false
RotaryManiplex([ 36, 36 ], "s1^-2*s2^-2*s1^-1*s2*s1^2*s2^-3*s1^-1*s2^2, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#5184#false
AbstractRotaryPolytope([ 36, 36 ], "s2^-2*s1^-1*s2^2*s1^-1*s2^-1*s1*s2^-3*s1^-3, s2^2*(s1*s2^-1)^2*s2^-1*s1^-1*s2*s1^-1, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#5184#true
RotaryManiplex([ 36, 36 ], "s1*s2^-1*s1^2*s2^-1*s1^-3*s2^2*s1*s2^-1*s1^-1*s2, s1^13*s2^-2*s1*s2^-2, s2*s1^7*s2*s1^-5, s2^3*s1^2*s2^-2*s1*s2*s1^-1")#5184#false
AbstractRotaryPolytope([ 36, 36 ], "s1^2*s2^6*s1*s2^-5*s1^-1*s2, s1*s2*s1^-1*s2*s1^3*s2^-1*s1^-2*s2*s1, s2^2*s1^6*s2^-1*s1*s2*s1^-5")#5184#true
AbstractRotaryPolytope([ 36, 36 ], "s2^-3*s1^-5*s2^3*s1^5*s2^-1*s1^-1*s2*s1, s1*s2^-1*s1^5*s2^-1*(s2^-1*s1^2)^2*s1^4, s2^2*(s1*s2^-1)^2*s2^-1*s1^-1*s2*s1^-1, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#5184#true
RotaryManiplex([ 36, 36 ], "(s2^-2*s1*s2^-2)^7*s1, s1^2*s2*s1^-2*s2*s1^-1*s2^-2*s1^2*s2^-1*s1^-1*s2, s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2^2*s1^5*s2^2*s1^-1")#5184#false
AbstractRotaryPolytope([ 36, 36 ], "s1^-3*s2*(s2*s1^-1)^2*s1^-1*(s1^-1*s2)^2*s2*(s2*s1^-1)^2, s1^12*(s2^-1*s1*s2^-1)^2, s1*s2^5*s1^-1*s2^-1*s1^2*(s2^-1*s1^-1*s2*s1*s2^-1)^2, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1, s2^3*s1^2*s2^-2*s1*s2*s1^-1")#5184#true
AbstractRotaryPolytope([ 36, 36 ], "s1*s2^2*s1^-1*s2^-1*s1^3*s2*s1^-2*s2*s1*s2^-1, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1, s2^3*s1^2*s2^-2*s1*s2*s1^-1")#5184#true
AbstractRotaryPolytope([ 36, 36 ], "s1^-2*s2*s1^6*s2*s1^-1*s2^-1*s1*s2*s1^-2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2^2*(s1*s2^-1)^2*s1*s2^2*s1^-1")#5184#true
RotaryManiplex([ 72, 24 ], "s1*s2^-1*s1^8*s2^-1*(s1*s2^-1*s1)^2*s1^7, s1^3*s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-4*s2*s1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2^2*(s1*s2^-1)^2*s1*s2^2*s1^-1, s2^6*s1*s2^-5*s1*s2")#5184#false
RotaryManiplex([ 72, 24 ], "(s1*s2^-1*s1^2*s2^-1)^2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s1^3*s2*s1^-2*s2^2*s1^-1*s2^-3*s1*s2, s2^2*(s1*s2^-1)^2*s1*s2^2*s1^-1")#5184#false
RotaryManiplex([ 24, 108 ], "s2^-1*s1^10*s2*s1^-2*(s2^-1*s1)^2, s1^-1*s2*s1^-2*s2^-1*s1^3*s2^-1*s1^2*s2*s1^-2, (s1*s2^-2)^2, s1^2*s2^2*s1*s2^-2*s1^-1*s2^2*s1*s2^-1*s1^-1*s2^3*s1^-1*s2^-6*s1^-1*s2^2")#5184#false
AbstractRotaryPolytope([ 24, 108 ], "(s2^-2*s1*s2^-2)^4*s1^4, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^2*s2^2, s2*s1^2*s2^9*s1^-1*s2^-2*s1*s2^5*s1^-1*s2^-3*s1*(s2^2*s1^-1*s2^-1*s1*s2)^2*s1^-1*s2^-1*(s2^-1*s1*s2*s1^-1)^2*s2^-1*s1*s2^2, s2^2*s1^5*s2^2*s1^-1")#5184#true
AbstractRotaryPolytope([ 24, 108 ], "(s1*s2^-1*s1^4)^2, s1*s2*s1^-1*s2*s1^3*s2^-1*s1^-2*s2*s1, s2^6*s1^2*s2*s1^-1*s2^-1*s1*s2^4*s1^-1*s2^-1*(s2^-3*s1*s2^2*s1^-1)^2*s2^-2*s1*s2^5*s1^-1*s2^-1*s1*s2^5")#5184#true
RotaryManiplex([ 24, 108 ], "s1^11*s2^2*s1^-1*s2^2, s1^2*s2^3*s1*(s2^-1*s1^-1*s2*s1*s2^-1)^2*s2^-3*s1^-1*s2^3*s1*s2^-1*s1^-1*s2^2, s2*(s1^2*s2^-1)^2*s1^2*s2")#5184#false
RotaryManiplex([ 108, 24 ], "s1*s2^-1*s1^-2*s2*s1^2*s2^2*s1^8*s2^-1*s1^-2*s2*s1*s2^-1*s1^-1*s2*s1, (s1*s2^-1*s1)^2, s1*s2^4*s1^-1*s2*s1^2*s2^-4*s1^-1*s2*s1")#5184#false
AbstractRotaryPolytope([ 108, 24 ], "s2^-2*s1^-1*s2^3*s1*s2^-2*s1^-1*s2*s1, s1*s2^-1*s1^8*s2^-1*(s2^-1*s1^2)^2*s1^7, s1^3*s2*s1^-23*s2^-1*s1^3*s2^-1*s1^-1*s2*s1^6, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#5184#true
RotaryManiplex([ 108, 24 ], "(s2^-1*s1*s2^-1)^2*s1*s2*s1^-1*s2^-1, s1*s2^-3*s1^-4*s2*s1^2*s2^-1*s1^-8*s2^-1*s1*s2^-2*s1^2, s1*(s2^-1*s1^2*s2^-1)^2*s1^3, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#5184#false
AbstractRotaryPolytope([ 108, 24 ], "s1^-13*s2^-1*s1^11*s2*s1^-4*s2^-1*s1*s2*s1^-7, (s1*s2^-1*s1^2*s2^-1)^2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^4*s1*s2^-1*s1*s2^2*s1*s2^-1, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2^2*(s1*s2^-1)^2*s1*s2^2*s1^-1")#5184#true
RotaryManiplex([ 36, 48 ], "s1^-1*s2^-1*s1*s2^2*s1^-1*s2^-3*s1^-1*s2^4*s1^-1*s2^-1*s1*s2^5*s1^-1*s2^-3*s1^-1*s2*s1^-1*s2^-3*s1*s2, (s1*s2^-1*s1^2*s2^-1)^2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2*s1^-1*s2^2*s1^-9*s2*s1, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2^2*(s1*s2^-1)^2*s1*s2^2*s1^-1")#5184#false
RotaryManiplex([ 48, 36 ], "s1^-3*s2*s1^2*s2*s1^-6*s2*s1^8*s2*s1^-3*s2^-1*s1*s2*s1^-1, s1*s2^-1*s1^2*(s1*s2^-1)^3*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^6*s1*s2^-2*s1^-1*s2*s1*s2^-3, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1")#5184#false
RotaryManiplex([ 24, 216 ], "(s1*s2^-1*s1^4)^2, s1*s2*s1^-1*s2*s1^3*s2^-1*s1^-2*s2*s1, s2^6*s1^2*s2*s1^-1*s2^-1*s1*s2^4*s1^-1*s2^-4*s1*s2^2*s1^-1*s2^-2*(s2^-1*s1*s2*s1^-1)^2*s2^-1*s1*s2^9*s1^-1*s2^-1*s1*s2")#5184#false
RotaryManiplex([ 24, 216 ], "(s2^-2*s1*s2^-2)^4*s1^4, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^2*s2^2, s2*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1*(s2^-1*s1*s2*s1^-1*s2^-1)^3*s2^-1*s1*s2^4*s1^-1*s2^-1*(s2^-1*s1*s2*s1^-1*s2^-1*s1*s2^2*s1^-1)^2*s2^-1*(s2^-1*s1*s2*s1^-1)^2*s2^-1*s1*s2, s2^2*s1^5*s2^2*s1^-1")#5184#false
RotaryManiplex([ 216, 24 ], "s2^-2*s1^-1*s2^3*s1*s2^-2*s1^-1*s2*s1, s1*s2^-1*s1^8*s2^-1*(s2^-1*s1^2)^2*s1^7, s1^5*s2*s1^-17*s2^-1*s1^2*s2^2*s1^12, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#5184#false
RotaryManiplex([ 216, 24 ], "s2^-1*s1^-9*s2*s1^7*s2^-1*s1^-8*s2^-2*s1^-3*s2^-1*s1^9, (s1*s2^-1*s1^2*s2^-1)^2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^4*s1*s2^-1*s1*s2^2*s1*s2^-1, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2^2*(s1*s2^-1)^2*s1*s2^2*s1^-1")#5184#false
AbstractRotaryPolytope([ 36, 72 ], "s2^-2*s1^-1*s2^3*s1*s2^-2*s1^-1*s2*s1, s1^2*s2*s1^-6*s2*s1^10*s2^-1*s1^-5*s2*s1, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#5184#true
