Size,IsPolytopal
RotaryManiplex([ 30, 30 ], "(s2^-2*s1*s2^-2)^6, s2^-1*s1*s2*s1^-1*(s2*s1^-2*s2^-1*s1^2)^2, s2^2*s1^5*s2^2*s1^-1, s2^3*s1*s2^-2*s1*s2")#2280#false
RotaryManiplex([ 228, 228 ], "s2^-60*s1^2*s2^-1*s1*(s2^-1*s1*s2^-1)^16*s2^-2, s1*(s2*s1^-1)^2*s2^-2*s1, s2^2*s1^4*s2^2")#2280#false
AbstractRotaryPolytope([ 4, 44 ], "s1^2*s2*(s2*s1^-1)^2*s1^-1*s2^2*s1^-2*s2^-1*s1*s2^-2*s1^-2*s2^2, (s2*s1^-1*s2^2)^2, s2*s1*(s2^-1*s1*s2*s1^-1*s2^-2)^2*s1*s2*s1^-1*s2^-6*s1*s2^2*s1^-1*s2^-2*s1*s2^2")#2288#true
AbstractRotaryPolytope([ 44, 4 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^2*s1*s2^-1*s1^-14*s2*s1^2*s2^-1*s1^-2*s2*s1, s1*s2^2*s1^-1*s2*s1*s2^-1*s1^-1*s2*s1^2*s2^-1*(s2^-1*s1^-1*s2*s1)^2")#2288#true
RotaryManiplex([ 44, 44 ], "(s2*s1^-1)^2*s2*s1*(s1*s2^-1)^2*s1*s2, s2^2*s1^4*s2^2")#2288#false
RotaryManiplex([ 28, 28 ], "s1^-1*s2^2*s1^-1*s2*(s1^-1*s2*s1^-1)^2*s2^2*s1^-1*s2*s1^2*s2, s2^2*s1^4*s2^2")#2296#false
AbstractRotaryPolytope([ 4, 6 ], "s1^2*(s2^2*s1^-2)^3*s2^2, s2^2*s1^2*s2^2*s1^-1*s2^-3*s1^2*s2^2*s1^-1*s2")#2304#true
AbstractRotaryPolytope([ 6, 4 ], "s1^2*s2^2*s1^-2*s2*s1^3*s2^-2*s1^-2*s2*s1, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2")#2304#true
AbstractRotaryPolytope([ 4, 8 ], "s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s1^2*(s2^2*s1^-2)^3*s2^2, s2*s1^2*s2^-1*s1*s2^2*s1^-2*s2^-1*(s2^-1*s1)^2*s1*s2")#2304#true
AbstractRotaryPolytope([ 4, 8 ], "(s2*s1^-1*s2)^4, s2*s1^2*s2^-1*s1*s2^3*s1^-1*s2^-3*s1*s2")#2304#true
AbstractRotaryPolytope([ 8, 4 ], "s1*s2^-1*s1^2*s2*s1^-2*s2*s1^3*s2^-1*s1^-1*s2")#2304#true
AbstractRotaryPolytope([ 8, 4 ], "(s1*s2^-1*s1)^4, s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1, s1^2*s2*(s2*s1^-1)^2*s1^-1*s2^-1*s1^2*s2^-1*s1^-3*s2")#2304#true
AbstractRotaryPolytope([ 6, 6 ], "s2^-1*s1^2*s2*s1^-1*s2^2*s1^3*s2^-1")#2304#true
AbstractRotaryPolytope([ 6, 6 ], "s2^-2*s1^-2*s2*s1^-1*s2^-2*s1^2*s2^-1")#2304#true
AbstractRotaryPolytope([ 6, 6 ], "(s1*s2^-1*s1^2*s2^-1*s1^-1*s2)^2, s2*s1^2*(s2^2*s1^-1)^2*s1^-1*s2*s1^-1")#2304#true
AbstractRotaryPolytope([ 6, 6 ], "(s2^-1*s1^2)^2*s1*s2^2*s1*s2^-1*s1^-1*s2*s1, s1*s2*s1^-1*s2*(s1^-1*s2*s1^2*s2^-1)^2")#2304#true
AbstractRotaryPolytope([ 6, 6 ], "s2^-2*s1^-1*s2^3*s1*(s1*s2^-1)^2*s2^-1*s1^2, s1^-1*(s2^-1*s1^2)^2*s2^-1*s1^-3*s2*s1^-2, s1*s2^2*s1^-1*s2^2*s1^2*s2^-2*s1^-1*s2*s1*s2^-1, s2*s1^-1*(s1^-1*s2)^2*(s1^2*s2^-1)^2*s1*s2")#2304#true
AbstractRotaryPolytope([ 4, 16 ], "(s2*s1^-1*s2)^4, s2^2*s1^2*s2^-2*(s2^-1*s1)^3*s1*s2, s2^4*s1^2*s2*s1^-1*s2^-1*s1*s2^2*s1^-1*s2^-2*s1*(s2*s1^-1*s2^-1*s1*s2)^2")#2304#true
AbstractRotaryPolytope([ 4, 16 ], "s1^2*s2^5*(s1*s2^-1)^2*s1^-2*s2^3, (s2*s1^-1*s2)^4, s2*s1^2*(s2*s1^-1*s2)^2*s1^-2*s2^-2*s1^2*s2")#2304#true
AbstractRotaryPolytope([ 16, 4 ], "(s1*s2^-1*s1)^4, s1^2*s2^-1*s1^5*s2^-1*s1^2*s2*s1^-1*s2, s1^2*(s1*s2^-1)^3*s2^-1*s1^-3*s2^-2")#2304#true
AbstractRotaryPolytope([ 16, 4 ], "(s1*s2^-1*s1)^4, s1^2*s2^-1*s1^5*s2^-1*s1^2*s2*s1^-1*s2, s1^3*s2^2*s1^4*s2^-1*s1^-2*s2^2*s1*s2^-1, s1*s2^2*s1^-1*s2*s1^4*s2^-2*s1^-1*s2*s1^3")#2304#true
AbstractRotaryPolytope([ 4, 18 ], "(s2*s1^-1)^8, s2*s1^2*s2^-1*s1*s2^2*s1^-2*s2^-1*s1*s2, (s2*s1^2)^2*s2^-1*s1*s2*s1^-1*(s2*s1^-1*s2)^2, s2^3*s1*s2^-3*s1*s2^2*s1^-1*s2^-5*s1*s2^2*s1^-1*s2^-1*s1*s2^2")#2304#true
AbstractRotaryPolytope([ 18, 4 ], "(s1*s2^-1*s1^4)^2, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1, (s2*s1^-2)^4")#2304#true
AbstractRotaryPolytope([ 6, 8 ], "(s1^-1*s2)^2*s2*s1^-1*(s1^-1*s2)^2*s1*s2^-1, s1^2*s2^2*(s1*s2^-2*s1)^2*s1*s2^-1*s1^-1*s2, s2^2*s1^-1*s2*s1^2*s2^-2*s1*s2")#2304#true
AbstractRotaryPolytope([ 8, 6 ], "s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, s2*s1*s2^-1*s1^3*s2*s1^-2*s2")#2304#true
AbstractRotaryPolytope([ 4, 32 ], "s1^-1*s2^-6*s1*s2^2*s1^-1*s2^-1*s1^3*s2^6*s1^-1*s2^-3*s1*s2^2*(s2*s1^-1*s2^-1*s1)^2*s2^3*s1^-1*s2^-4*s1^-1*s2, (s2*s1^-1)^6, s2*s1^-1*s2^3*s1*s2^-1*s1^2*s2^3, s2*s1^2*s2^-1*s1*s2^2*s1^-2*s2^-1*s1*s2")#2304#true
AbstractRotaryPolytope([ 4, 32 ], "(s2*s1^-1*s2)^4, s2^2*s1^2*s2^-2*(s2^-1*s1)^3*s1*s2, s2^4*s1^2*s2*s1^-1*s2^-1*s1*s2^2*s1^-1*s2^-4*s1*s2*s1^-1*s2^-2*s1*s2")#2304#true
AbstractRotaryPolytope([ 32, 4 ], "s2*(s1*s2^-1*s1^3)^2*s2")#2304#true
AbstractRotaryPolytope([ 32, 4 ], "(s1*s2^-1)^2*s1^3*s2^2*s1^-2*s2*s1*s2^-1, (s1*s2^-1*s1)^4, s1^2*s2^-1*s1^5*s2^-1*s1^2*s2*s1^-1*s2, s1^12*s2^2*s1*s2^-1*s1^-3*s2, s1*s2^2*s1^-1*s2*s1^4*s2^-2*s1^-1*s2*s1^3")#2304#true
AbstractRotaryPolytope([ 6, 12 ], "s2^-1*s1^2*s2^-1*s1^-1*s2^2*s1^-3*s2^-2, s1^-1*(s2^-1*s1^2)^2*s2^-1*s1^-3*s2*s1^-2, s1*s2^2*s1^-1*s2*s1*(s1*s2^-1*s1^-1*s2)^2*s1*s2^-1, (s2*s1^-2*s2)^3")#2304#true
AbstractRotaryPolytope([ 6, 12 ], "s1^-2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1^-1, s2*(s1^-2*s2^-1*s1*s2^-1)^2*s1*s2*s1^-1, s2^2*s1*s2^-2*s1^-1*s2^2*s1^-2*s2^3*s1*s2^-1*s1*s2^2")#2304#true
AbstractRotaryPolytope([ 6, 12 ], "s1^-1*(s2^-1*s1^2)^2*s2^-1*s1^-3*s2*s1^-2, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s2^4*s1*s2^-3*s1*s2")#2304#true
AbstractRotaryPolytope([ 6, 12 ], "(s1*s2^-3)^2, s1*s2^-1*s1*s2^2*s1^2*s2^-2*s1^-1*s2*s1, s1^2*s2^3*(s1^2*s2^-1)^3, s2^2*s1^-1*s2^-3*s1*s2^5*s1^2*s2^2")#2304#true
AbstractRotaryPolytope([ 6, 12 ], "(s2^-1*s1^2)^2*s1*s2^3*s1*s2^-1, s2*s1^2*(s2^2*s1^-1)^2*s1^-1*s2*s1^-1")#2304#true
AbstractRotaryPolytope([ 6, 12 ], "s1^-1*(s2^-1*s1^2)^2*s2^-1*s1^-3*s2*s1^-2, s1^-2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1^-1, s1*s2^3*s1^-2*s2^-2*s1*s2^-1*s1^-1*s2*s1*s2^-1, s2*s1^-1*(s1^-1*s2)^2*(s1^2*s2^-1)^2*s1*s2")#2304#true
AbstractRotaryPolytope([ 6, 12 ], "(s1*s2^-1)^4, s1^2*s2^3*s1^-1*s2^2*s1^3*s2^-1, s2^6*s1*s2^-5*s1*s2")#2304#true
AbstractRotaryPolytope([ 6, 12 ], "s2^-1*s1^2*s2^-1*s1^-1*s2^2*s1^-3*s2^-2, s1*s2*s1^-1*s2*(s1^-1*s2*s1^2*s2^-1)^2, (s2*s1^-2*s2)^3")#2304#true
AbstractRotaryPolytope([ 8, 8 ], "s2^-1*s1^-1*s2*s1^-3*s2^-1*(s2^-1*s1)^3*s1, (s1^-1*s2*s1*s2^-1)^4, (s1*s2^-3)^2, (s1*s2^-1*s1^-2*s2*s1)^2")#2304#true
AbstractRotaryPolytope([ 8, 8 ], "s2^-1*(s1^-1*s2)^2*s1^3*s2^2*s1*s2^-1, (s1*s2^-1)^4")#2304#true
AbstractRotaryPolytope([ 8, 8 ], "s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s2^2*s1^2*s2^-2, s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, (s2*s1^-3)^2")#2304#true
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-2*s1)^2, (s1*s2^-1)^4, s1^2*(s1*s2^-1)^2*s1^-2*s2^-1*s1*s2*s1^-1*s2^-1*s1^2*s2^-1")#2304#true
AbstractRotaryPolytope([ 8, 8 ], "s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s2^2*s1^-1*s2*s1*s2^-1, s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s1^2*s2*(s2*s1*s2^-1*s1^-1)^3*s2, (s2*s1^-3)^2")#2304#true
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-3)^2, (s1*s2^-1*s1^-2*s2*s1)^2, s1*s2^-1*s1^3*s2^-2*(s1^-1*s2)^2*s1^-2*s2")#2304#true
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*s2*s1^-1*s2^3*s1^-3*s2")#2304#true
AbstractRotaryPolytope([ 12, 6 ], "s1^-1*s2^2*s1^-1*s2^-1*s1^2*s2^-2*s1*s2*s1^-1, s1^2*s2^2*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2, s1*s2^2*s1^-1*s2*s1*(s1*s2^-1*s1^-1*s2)^2*s1*s2^-1, (s2*s1^-5)^2, (s2*s1^-2)^4")#2304#true
AbstractRotaryPolytope([ 12, 6 ], "(s2^-1*s1^3*s2^-1)^2*s1^2, s1^-1*s2^-1*(s1^-1*s2)^2*s2*(s1*s2^-1)^2*s2^-1*s1^2*s2*s1^-1, s1^-1*s2^-1*s1^4*s2*s1^-3, s1^-1*s2^-1*s1*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1")#2304#true
AbstractRotaryPolytope([ 12, 6 ], "(s1^-2*s2^-1*s1*s2^-1)^2*s1*s2*s1^-1*s2, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-5)^2")#2304#true
AbstractRotaryPolytope([ 12, 6 ], "(s1*s2^-1*s1^2)^2, s1*s2*s1^-1*s2*s1*s2^-1*s1^-2*s2*s1^2*s2*s1^-2*s2^-1*s1*s2*s1^-1*s2*s1, s2*s1^-2*s2^2*s1^2*s2^-2*s1^-1*s2*s1^-1")#2304#true
AbstractRotaryPolytope([ 12, 6 ], "(s2*s1^-5)^2, s2*s1^-1*s2*s1^5*(s2*s1^-1)^2, s2^2*s1^-1*(s1^-1*s2)^2*s1*s2^-1*s1^-1*s2^2*s1*s2")#2304#true
AbstractRotaryPolytope([ 12, 6 ], "s1^-1*s2^2*s1^-1*s2^-1*s1^2*s2^-2*s1*s2*s1^-1, s1^2*s2^2*s1^2*(s1*s2^-1)^2*s1^-1*s2*s1*s2^-1, (s2*s1^-5)^2")#2304#true
AbstractRotaryPolytope([ 12, 6 ], "(s2^-1*s1^2)^2*s1*s2^-3*s1*s2^-1, (s1*s2^-1)^4, s2*s1^-2*s2^-3*s1*s2^-2*s1^-3")#2304#true
AbstractRotaryPolytope([ 12, 6 ], "s1*s2^-1*s1*s2^2*s1^2*s2^-2*s1^-1*s2*s1*s2^-2, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2^2*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^2, (s2*s1^-5)^2, (s2*s1^-2)^4")#2304#true
AbstractRotaryPolytope([ 6, 24 ], "s1^-1*(s2^-1*s1^2)^2*s2^-1*s1^-3*s2*s1^-2, s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2")#2304#true
AbstractRotaryPolytope([ 6, 24 ], "(s1*s2^-1)^4, s1*s2^-1*s1*s2^2*s1^2*s2^-2*s1^-1*s2*s1, s1*s2^6*s1*s2^-3*s1^2*s2^-3")#2304#true
AbstractRotaryPolytope([ 24, 6 ], "s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1")#2304#true
AbstractRotaryPolytope([ 24, 6 ], "(s1*s2^-1)^4, s1^2*s2^-3*s1^-1*s2*s1^-2*s2*s1*s2^-1, s1*s2*s1^-2*s2*s1^4*s2^-1*s1^-1*s2*s1^4")#2304#true
AbstractRotaryPolytope([ 8, 16 ], "s1^-1*(s2^-1*s1)^3*s2^-1*s1^-1*(s1^-1*s2)^2*s1^-1, s1*s2^-2*s1*s2^3*s1*s2^-2*s1^-1*s2*s1^-1*s2^-2*s1*s2^3*s1^-1*s2^-1*s1*s2^2, (s2*s1^-3)^2, s2*s1^-1*s2^4*s1^2*s2^-1*s1^-1*s2^2*s1^-2, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1")#2304#true
AbstractRotaryPolytope([ 8, 16 ], "(s1*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2^4*s1*s2^-3*s1^-1*s2, s2*s1^2*s2*s1^-1*s2^3*s1^-3*s2")#2304#true
AbstractRotaryPolytope([ 8, 16 ], "(s1*s2^-1)^4, s1*(s1*s2^-1)^2*s1^-1*s2*s1^-4*s2^-1, s2*s1*s2^-2*s1*s2*s1^-1*s2^-1*s1*s2^5*s1^-1*s2^-3*s1*s2*s1^-1*s2^-1*s1*s2")#2304#true
AbstractRotaryPolytope([ 8, 16 ], "(s2^-2*s1*s2^-1)^2, s1^-1*s2^-1*(s2^-1*s1)^2*s1*s2^-1*s1^-1*s2*s1^-3*s2, (s1*s2^-1*s1^-2*s2*s1)^2, s2*s1^-2*s2*(s2*s1^-1)^2*s1^-1*s2^-5*s1*s2")#2304#true
AbstractRotaryPolytope([ 8, 16 ], "s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s1^2*s2^3*s1^3*s2^-1*(s1^-1*s2)^2*s1, s2^4*s1*s2^-3*s1*s2")#2304#true
AbstractRotaryPolytope([ 8, 16 ], "s1^2*s2^2*s1*s2^-1*s1^2*s2^-2*s1*s2^-1, s1^2*s2^2*s1^3*s2^-1*s1^-3*s2")#2304#true
AbstractRotaryPolytope([ 8, 16 ], "s1^2*s2^4*s1*s2^-3*s1^-1*s2, (s2*s1^-3)^2")#2304#true
AbstractRotaryPolytope([ 8, 16 ], "s2^-1*s1^-2*(s1^-2*s2)^2*s1^2*s2^-1, (s2*s1^-1*s2^-4*s1*s2^2)^2*s2^2")#2304#true
AbstractRotaryPolytope([ 8, 16 ], "(s2*s1^-3)^2, s2*s1^-2*s2^2*s1^2*s2^-2*s1^-1*s2*s1^-1, (s2*s1^-1)^6, s2^3*s1^2*s2^4*s1^-1*s2^-2*s1^-1*s2*s1*s2^-5*s1*s2, s2^4*s1^3*s2^2*s1^-1*s2^-1*s1*s2*s1^-1")#2304#true
RotaryManiplex([ 8, 16 ], "s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s2^2*s1^-1*s2*s1*s2^-1, (s2*s1^-3)^2, s2*s1*s2^-1*s1*s2*s1^-1*s2^-1*s1^2*s2^-2*s1*s2^2, s2*s1^2*s2*s1^-1*s2^-2*s1*s2^-3*s1^-1*s2^2*s1^-1*s2, s2^2*s1^3*s2^-1*s1^-1*s2^5")#2304#false
AbstractRotaryPolytope([ 8, 16 ], "(s2*s1^-3)^2, s2*s1^2*s2^2*s1^-1*s2^-1*s1^2*s2^-3*s1*s2")#2304#true
RotaryManiplex([ 8, 16 ], "s2^-1*s1*s2^-1*s1^-1*(s1^-1*s2)^2*s2^2*s1^2*s2^-2, (s2*s1^-3)^2, s2*s1*s2^-1*s1*s2*s1^-1*s2^-1*s1^2*s2^-2*s1*s2^2, s2*s1^2*s2*s1^-1*s2^-2*s1*s2^-3*s1^-1*s2^2*s1^-1*s2, s2^2*s1^3*s2^-1*s1^-1*s2^5")#2304#false
AbstractRotaryPolytope([ 8, 16 ], "(s1^-1*s2)^2*s1^3*s2^-1*s1*s2*s1^-1*s2^-1*s1*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2*(s2*s1^-1)^2*s1^-1*s2*s1*s2^-1*s1^3*s2^-1")#2304#true
AbstractRotaryPolytope([ 8, 16 ], "s1*s2^-1*s1^-1*s2*s1^3*s2^-1*s1^-3*s2, (s1*s2^-1*s1^-1*s2^2*s1)^2")#2304#true
AbstractRotaryPolytope([ 16, 8 ], "s1^2*s2^-1*s1^4*s2^2*s1^2*s2^-1")#2304#true
AbstractRotaryPolytope([ 16, 8 ], "s2^-1*s1*s2^4*s1*s2^-3*s1^2, (s1*s2^-1*s1^2)^2, s2*s1^-1*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1^-2")#2304#true
AbstractRotaryPolytope([ 16, 8 ], "(s2^-1*s1^3*s2^-1)^3*s1, s1^2*s2^-4*s1^2*s2^-2*s1^-1*s2^2*s1, (s2*s1^-1)^2*s2*s1^2*s2^-3*s1*s2^-1*s1^-1*s2, s2*s1^5*s2*s1^-3, s2^2*s1*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1")#2304#true
AbstractRotaryPolytope([ 16, 8 ], "(s1*s2^-1)^4, s1^2*s2^-1*s1^4*s2^-1*s1*s2^2*s1")#2304#true
AbstractRotaryPolytope([ 16, 8 ], "s1^-2*s2*s1^4*s2^-2*s1^2*s2, s2^4*s1*s2^-3*s1*s2")#2304#true
AbstractRotaryPolytope([ 16, 8 ], "(s1*s2^-3)^2, (s1^3*s2^-1*s1)^2*s2^-2, s1^2*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1*s2^-1")#2304#true
AbstractRotaryPolytope([ 16, 8 ], "s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1, s2*(s1*s2^-1*s1^3)^2*s2")#2304#true
AbstractRotaryPolytope([ 16, 8 ], "s2^-1*s1*s2^-2*(s1^-1*s2)^2*s1*s2^-2*s1^3*s2^-1*s1, s1*s2^-4*s1*s2^-1*s1^-1*s2*s1*s2^-2, s2*s1^2*s2^-2*s1*(s1*s2^-1)^2*s1*s2, s2*s1^5*s2*s1^-3")#2304#true
RotaryManiplex([ 16, 8 ], "s1^-1*s2^-1*s1^7*s2^3, (s1^-1*s2)^2*s1^4*s2^-1*s1*s2*s1^-2*s2^-1*s1*s2, (s1*s2^-3)^2, s1*s2^-1*s1^-1*s2^2*s1^-3*s2^-1*s1*s2^-1*s1^-2*s2, s2*s1^-2*s2^-3*(s1^-2*s2)^2*s1^-2")#2304#false
AbstractRotaryPolytope([ 16, 8 ], "(s1*s2^-1)^4, s1^2*s2^2*s1^3*s2^-1*s1^-3*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#2304#true
AbstractRotaryPolytope([ 16, 8 ], "s1^-1*s2*s1^3*s2^2*s1^2*s2^-1*s1*s2*s1^-1*s2, s2*s1*s2^-1*s1^4*s2*s1^-2*s2*s1^-1")#2304#true
AbstractRotaryPolytope([ 16, 8 ], "s1^-2*s2*s1^4*s2*s1^-1*s2^-1*s1*s2, (s1*s2^-3)^2, s1^2*s2^-1*s1^5*s2^-1*s1^2*s2*s1^-1*s2")#2304#true
AbstractRotaryPolytope([ 16, 8 ], "(s1*s2^-1*s1^2)^2, s1*s2^-1*s1*s2^3*s1*s2^-2*s1^-1*s2^2, s2*s1^2*s2*s1^-2*s2^-1*s1^2*s2^-2*s1^2*s2")#2304#true
RotaryManiplex([ 16, 8 ], "s1^-1*s2^-1*s1^7*s2^3, (s1*s2^-3)^2, s1*s2^-1*s1^-1*s2^2*s1^-3*s2^-1*s1*s2^-1*s1^-2*s2, s1^3*s2^-2*s1^-3*s2^2*(s1*s2^-1)^2, s2*s1^-2*s2^-3*(s1^-2*s2)^2*s1^-2")#2304#false
AbstractRotaryPolytope([ 8, 18 ], "s2^-1*s1*(s1^2*s2^-1)^2*s1^3*s2^-1, (s1*s2^-1)^4, s1*s2^-1*s1*s2^2*s1^2*s2^-2*s1^-1*s2*s1, s1^2*s2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s2^-1*s1*s2^2*s1^-1*s2^-4*s1*s2^6")#2304#true
AbstractRotaryPolytope([ 18, 8 ], "s2^-1*(s1^-1*s2)^2*s1^2*s2^-1*s1*s2^2*s1, (s1*s2^-1)^4, (s1*s2^-1*s1^4)^2")#2304#true
RotaryManiplex([ 12, 12 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s1*s2*s1^-1*s2^-1)^2*s2^-2*(s1^-1*s2)^2*s1^2, s1*s2^2*s1^-1*s2*s1^3*s2^2*s1*s2^-1*s1^-1*s2*s1*s2^-1, s2*s1^-2*s2*s1^3*s2^-1*s1^3*s2*s1^-2, s2^2*s1^3*s2^-2*s1*s2*s1^-2*s2")#2304#false
RotaryManiplex([ 12, 12 ], "s2^-4*s1^-1*s2*s1^3*s2^-1*(s1^-1*s2)^2*s1^-2, s1*s2^2*s1^-1*s2^2*s1^2*s2^-2*s1^-1*s2*s1*s2^-1, s2*s1^-2*s2*s1^3*s2^-1*s1^3*s2*s1^-2, s2*s1*s2^-2*s1^3*s2^-2*s1*s2*s1^-1, s2^2*s1^6*s2^4")#2304#false
RotaryManiplex([ 12, 12 ], "(s1*s2^-1)^4, s2*(s2*s1^-2)^2*s2^-2*s1^-1*s2*s1^-1, s2^2*s1^6*s2^4")#2304#false
RotaryManiplex([ 12, 12 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-2*s2*s1^3*s2^-1*s1*s2*s1^-1*s2^-1*s1*s2, s2^2*s1^3*s2^-2*s1*s2*s1^-2*s2")#2304#false
RotaryManiplex([ 12, 12 ], "s1^-1*s2^-1*(s2^-1*s1)^3*s2^4, (s1^-1*s2^2)^2*s1^2*(s2*s1^-1)^2, s1*s2*s1^-1*s2*s1^2*(s1*s2^-2)^2")#2304#false
RotaryManiplex([ 12, 12 ], "s1^2*s2*s1^-2*s2*s1^2*(s1*s2^-1*s1^-1*s2)^2, s2*s1*s2^-2*s1^3*s2^-2*s1*s2*s1^-1, s2^2*s1^6*s2^4")#2304#false
RotaryManiplex([ 8, 32 ], "s1^-1*(s2^-1*s1)^3*s2^-3*s1*s2^-1*s1^-1*s2, s1^2*s2^4*s1^2*s2^-2*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2*s1*(s2^-1*s1^-1*s2^2*s1*s2^-3)^2*s2^-1*s1*s2^2, s2^2*s1^-1*(s1^-1*s2)^2*s1^-1*s2^-1*s1*s2*s1^-1")#2304#false
RotaryManiplex([ 8, 32 ], "(s2*s1^-3)^2, s2*s1^-2*s2^2*s1^2*s2^-2*s1^-1*s2*s1^-1, (s2*s1^-1)^6, s2^3*s1^2*s2^3*s1^-2*s2*s1*s2^-5*s1*s2*s1^-1*s2^-2*s1*s2, s2^4*s1^3*s2^2*s1^-1*s2^-1*s1*s2*s1^-1")#2304#false
RotaryManiplex([ 32, 8 ], "(s1*s2^-3)^2, (s1*s2^-1*s1^3)^2*s2^-2, s1*s2^-1*s1*s2^2*s1^2*s2^-2*s1^-1*s2*s1, s1^13*s2^-4*s1^3")#2304#false
RotaryManiplex([ 32, 8 ], "s1*s2*s1^-1*s2*s1^7*s2^-1*s1^-4*s2*s1^3, s1*s2^2*s1^-1*s2*s1^2*s2^-2*s1^-1*s2*s1, s2*(s1*s2^-1*s1^3)^2*s2")#2304#false
RotaryManiplex([ 16, 16 ], "(s1*s2^-1*s1^2)^2, s2*s1^-1*s2^2*(s1*s2^-1)^2*s1^-1*s2*s1^-2, s2^2*s1^2*s2*s1^-2*s2^2*s1^-1*s2^-1*s1*s2*s1^-2*s2")#2304#false
RotaryManiplex([ 16, 16 ], "s1^-1*s2*s1^3*s2^2*s1^2*s2^-1*s1*s2*s1^-1*s2, s1*s2^4*s1*s2^-1*s1^-1*s2*s1*s2^-2, s2*s1*s2^-1*s1^4*s2*s1^-2*s2*s1^-1")#2304#false
RotaryManiplex([ 16, 16 ], "((s2^-1*s1)^3*s2^-1)^2*s1^2, s1^-1*s2*s1^7*(s2*s1^-1)^2*s2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*(s1*s2^-1*s1^3)^2*s2")#2304#false
RotaryManiplex([ 16, 16 ], "s2^-3*s1^-1*s2^2*s1*s2^-2*s1^-1*s2*s1^-1, (s2^-1*s1^3*s2^-1)^3*s1, s2*s1^5*s2*s1^-3, s2^2*s1*s2^-1*s1^2*s2*s1^-1*s2^-1*s1*s2*s1^-1")#2304#false
RotaryManiplex([ 16, 16 ], "s1^-1*s2^3*s1^-1*s2*s1^2*s2^2*s1^-2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1^3*(s1*s2^-1)^2*s2^-2")#2304#false
RotaryManiplex([ 16, 16 ], "(s1*s2^-1*s1^2)^2, s1*s2^-1*s1*s2*s1^-2*s2^4*s1*s2^-1*s1^-1*s2, s2*s1^2*s2^-2*s1^3*s2*s1^-2*s2^-1*s1*s2")#2304#false
