Size,IsPolytopal
RotaryManiplex([ 180, 12 ], "s2^-2*s1^-1*s2^3*s1*s2^-2*s1^-1*s2*s1, s1*(s2^-1*s1^2*s2^-1)^2*s1^3, s1^2*s2*s1^-1*s2*s1^23*s2*s1^-1*s2^-1*s1^3, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#2160#false
AbstractRotaryPolytope([ 18, 60 ], "s1*s2^-3*(s2^-3*s1^-2)^2*s2^-4*s1^3*s2^5*s1*s2^-2*s1, s1^4*s2^2*s1^2*s2^-2")#2160#true
AbstractRotaryPolytope([ 60, 18 ], "s1^-2*s2^-1*s1^8*s2*s1^-9*s2^-1*s1*s2^-1, s1*s2^-1*s1^2*(s1*s2^-1)^3*s1^2, s1^2*s2^-1*s1*s2^2*s1*s2^-3, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1")#2160#true
AbstractRotaryPolytope([ 30, 36 ], "s1*s2^-1*s1^2*(s1*s2^-1)^3*s1^2, s1^2*s2^2*s1^4*s2^-1*s1^-1*s2*s1^3, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1, s2^6*s1^3*s2^-3*s1*s2*s1^-1*s2^-1*s1*s2")#2160#true
AbstractRotaryPolytope([ 36, 30 ], "s1^-8*s2^2*s1^-1*s2*s1^2*s2*s1^-1, (s1*s2^-1*s1^2*s2^-1)^2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2^5*s1*s2^-1*s1^-1*s2^4, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2^2*(s1*s2^-1)^2*s1*s2^2*s1^-1")#2160#true
RotaryManiplex([ 30, 45 ], "s1*s2^-1*s1^3*s2^-2*s1^2*(s1^2*s2^-1)^2, s1^2*s2*s1^-2*s2*s1^-1*s2^-2*s1^2*s2^-1*s1^-1*s2, s1^2*s2^3*s1^-1*s2*s1*s2^-2, s2^2*s1^5*s2^2*s1^-1")#2160#false
RotaryManiplex([ 36, 36 ], "(s2^-1*s1^3*s2^-1)^7*s1, s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1, s2*s1^5*s2*s1^-3")#2160#false
RotaryManiplex([ 36, 36 ], "s1^-1*s2*s1*s2^-1*s1^4*s2^2*s1^-2, s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2")#2160#false
RotaryManiplex([ 45, 30 ], "s2^-2*s1^-1*s2^2*(s2*s1*s2^-1*s1^-1)^2*s2*s1*s2^-1, s1^-8*s2^6*s1^-1, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#2160#false
RotaryManiplex([ 40, 40 ], "s1^-10*s2*(s2*s1^-1)^3*s1^-2*s2, s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2*s1*s2^-3*s1^-1*s2^2*s1^-1*s2^-1*s1*s2")#2160#false
RotaryManiplex([ 36, 60 ], "s2^-1*s1*s2^3*(s2*s1*s2^-1*s1^-1)^2*s2*s1*s2^-1, (s1*s2^-1*s1^2*s2^-1)^2*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2*s1^-1*s2^2*s1^-9*s2*s1, s2*s1^-1*s2*s1^3*s2^-1*s1^2*s2*s1^-2, s2^2*(s1*s2^-1)^2*s1*s2^2*s1^-1")#2160#false
RotaryManiplex([ 60, 36 ], "s1*s2^-1*s1^2*(s1*s2^-1)^3*s1^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1, s2*s1^2*s2*s1^-1*s2^-1*s1^3*s2*s1^-3*s2^-1*s1*s2")#2160#false
RotaryManiplex([ 30, 180 ], "(s2^-2*s1*s2^-2)^6, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^2*s2^2, s2*s1*s2^-1*s1*s2^4*s1^-1*s2^-4*s1*s2^2, s2^2*s1^5*s2^2*s1^-1")#2160#false
RotaryManiplex([ 45, 60 ], "s2^-2*s1^-2*s2*s1*s2^-2*s1*s2^-1*s1^-1*s2^2*s1^-1, s2^2*s1^-7*(s1^-1*s2)^2*s1^-2, s2^2*(s1*s2^-1)^2*s2^-1*s1^-1*s2*s1^-1, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#2160#false
RotaryManiplex([ 60, 45 ], "s1^6*s2^-2*(s2^-1*s1)^2*s1^2*s2^-1, s2*s1^-2*s2*s1^3*s2^-1*s1*s2*s1^-1*s2^-1*s1*s2, s2*s1^-1*s2*s1^2*s2^-1*s1^2*s2*s1^-1, s2^3*s1^2*s2^-2*s1*s2*s1^-1")#2160#false
RotaryManiplex([ 180, 30 ], "s2^-2*s1^-1*s2^3*s1*s2^-2*s1^-1*s2*s1, s1^-16*s2^2*(s2^2*s1^-1)^2*s1^-6, s1^-2*s2*s1^6*s2*s1^-3*s2*s1*s2^-1, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#2160#false
RotaryManiplex([ 60, 90 ], "s1*s2^-2*(s2^-1*s1)^8*s2^-2*(s2^-1*s1)^2*s2^-2*s1^3, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^2*s2^2, s2*s1*s2^-1*s1*s2^4*s1^-1*s2^-4*s1*s2^2, s2^2*s1^5*s2^2*s1^-1")#2160#false
RotaryManiplex([ 90, 60 ], "s2^-2*s1^-1*s2^3*s1*s2^-2*s1^-1*s2*s1, s1^-15*s2^4*(s2*s1^-3)^2*s1^-3, s1^-2*s2*s1^6*s2*s1^-3*s2*s1*s2^-1, s2^2*s1^3*s2^-1*s1*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#2160#false
RotaryManiplex([ 60, 180 ], "(s2^-2*s1*s2^-2)^12, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^2*s2^2, s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1, s2^2*s1^5*s2^2*s1^-1")#2160#false
RotaryManiplex([ 180, 60 ], "s1^33*s2^-2*s1^2*(s2^-1*s1^2*s2^-1)^5*s2^-1*s1*s2^-1, s1*s2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2*s1, s2^2*s1^3*s2^-1*s1*s2*s1^-2")#2160#false
RotaryManiplex([ 108, 108 ], "s1*(s2*s1^-1)^2*s2^-2*s1, s2^2*s1^4*s2^2")#2160#false
RotaryManiplex([ 120, 120 ], "(s2^-3*s1*s2^-1)^7*s1^2*s2^-1*s1^2*(s2^-1*s1^2*s2^-1)^4*(s2^-1*s1)^2, s2*s1^-1*s2*s1^2*s2^-1*s1*s2, s2^2*s1^5*s2*s1^-1*s2")#2160#false
AbstractRotaryPolytope([ 3, 6 ], "(s2^2*s1^-1)^4*s2*s1^-1*s2^2*s1^-1*s2^-3*s1*s2^-2*s1^-1*s2*s1^-1*s2^-3*(s1^-1*s2^2)^5*s1^-1")#2172#true
AbstractRotaryPolytope([ 6, 3 ], "s1^-3*s2*(s1^-1*s2*s1^2*s2^-1*s1^-1)^2*s1^-1*s2*(s1^2*s2^-1)^5*s1^-1*(s1^-2*s2)^3*s1^-1*s2")#2172#true
AbstractRotaryPolytope([ 4, 4 ], "s1^2*(s2^2*s1^-2)^2*s2*(s2*s1^-1)^13*s1^-1*s2^2")#2176#true
AbstractRotaryPolytope([ 4, 8 ], "s1^2*(s2^2*s1^-2)^3*s2^2*(s1*s2^-1)^2*(s1*s2^-1*s1^-2*s2^2)^2, (s2*s1^-1*s2^2)^2")#2176#true
AbstractRotaryPolytope([ 4, 8 ], "s1^2*(s2^2*s1^-2)^3*s2*(s2*s1^-1)^5*s1^-1*s2^2*s1^-2*s2^2, (s2*s1^-1*s2^2)^2")#2176#true
AbstractRotaryPolytope([ 8, 4 ], "(s2*s1^-3)^2, s2*s1*(s1*s2*s1^-1*s2^-1)^2*s2^-1*s1^2*(s2*s1^-1*s2^-1*s1*s2*s1^-1)^2*s2^-1*(s2^-1*s1)^2*s1*s2")#2176#true
AbstractRotaryPolytope([ 8, 4 ], "s1^2*s2*(s2*s1*s2^-1*s1^-1*s2*s1^-1)^2*s2*s1*(s1*s2^-1)^2*(s2^-1*s1^-1*s2*s1)^2*s2^-1*s1^-1*s2, (s2*s1^-3)^2")#2176#true
AbstractRotaryPolytope([ 4, 16 ], "(s2*s1^-1*s2^2)^2, s2*s1^2*s2^-1*s1*s2*(s2*s1^-1)^5*s1^-1*s2^-1*s1*s2, s2*s1^2*s2^8*s1*s2^-4*s1*s2^3")#2176#true
AbstractRotaryPolytope([ 4, 16 ], "s1^2*s2^2*s1*s2^-1*s1*s2^3*(s1*s2^-1)^4*s1^-2*s2^2, (s2*s1^-1*s2^2)^2")#2176#true
AbstractRotaryPolytope([ 16, 4 ], "(s2^-1*s1)^4*s1*s2*s1^-1*s2*s1*(s1*s2^-1*s1^-1*s2)^2*s1, (s1*s2^-1*s1^2)^2")#2176#true
AbstractRotaryPolytope([ 16, 4 ], "(s2^-1*s1)^4*s1*s2*s1^2*s2^-1*s1^-2*s2^2*s1*s2^-1*s1^-1*s2*s1, (s1*s2^-1*s1^2)^2")#2176#true
AbstractRotaryPolytope([ 8, 8 ], "s1^-1*(s1^-1*s2^-1*s1*s2)^2*(s1^-1*s2)^3*s1*(s1*s2^-1)^3, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2^4*s1*s2^-3*s1*s2")#2176#true
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-2*s1)^2, (s1*s2^-1)^4, s1^2*s2^2*(s1*s2^-1*s1^2)^2*s1*s2^-1*s1^-1*s2, s2*s1^3*s2*s1^-2*s2^-1*s1^3*s2*s1^-3*s2^-1*s1*s2")#2176#true
AbstractRotaryPolytope([ 8, 8 ], "s1^-1*s2^-2*s1*s2^-3*s1^-4*s2, (s1*s2^-1)^4, s2*s1^-1*s2^-2*s1^3*s2^-1*s1^-1*s2^2*s1^-1")#2176#true
AbstractRotaryPolytope([ 8, 8 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2*s1^2*s2*s1^-1*s2^-1*s1^2*(s2*s1^-1)^4*s1^-1*s2^-1*s1*s2^2*s1^-1, s2^4*s1*s2^-3*s1*s2")#2176#true
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^-1*s2^-2*s1*s2^-1*s1^-2*s2^-1*s1*s2*s1^-1")#2176#true
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-2*s1)^2, (s1*s2^-1)^4, s1*s2^-1*s1^3*s2^-1*s1^-3*s2*s1*s2^-3*s1^2")#2176#true
AbstractRotaryPolytope([ 8, 8 ], "s2^-1*(s1^-1*s2)^2*s1^2*s2^-1*s1*s2^2*s1, (s1*s2^-1)^4")#2176#true
AbstractRotaryPolytope([ 8, 8 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2*s1^3*s2*s1^-1*s2^-2*s1^-3*(s2^-1*s1)^3*s1*s2*s1^-1*s2^-1*s1*s2*s1^-1, s2^4*s1*s2^-3*s1*s2")#2176#true
RotaryManiplex([ 8, 8 ], "s1^-2*s2^-2*s1^2*s2^-2*s1^-2*s2^-2*(s1^-1*s2)^2*s1*(s1*s2^-1)^2*(s2^-1*s1^-1*s2*s1)^2*s2^-1*s1^-1*s2, s2^2*s1^4*s2^2")#2176#false
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-1)^4, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^2*s1^2*(s2*s1^-1)^2*s1^-2*s2^2")#2176#true
AbstractRotaryPolytope([ 8, 8 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-3)^2, s2*s1^2*s2*s1^-1*s2^-1*s1^2*s2*s1^-2*(s2^-1*s1)^4*s2^2*s1^-1, s2^4*s1*s2^-3*s1*s2")#2176#true
RotaryManiplex([ 8, 8 ], "(s2*s1^2*s2)^2*s1^-1*s2^-2*s1^2*s2*s1^-2*s2^-1*s1^2*s2*(s1^-1*s2^-2*s1^-1)^3*s1^-1*s2, s2^2*s1^4*s2^2")#2176#false
RotaryManiplex([ 8, 16 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2^4*s1*s2^-1*s1^-1*s2^3, (s2*s1^-3)^2, s2*s1^3*s2*s1^-1*s2*(s1^2*s2^-1)^2*s1*(s2*s1^-1)^2*s2^-2*s1^2*s2*s1^-1")#2176#false
RotaryManiplex([ 8, 16 ], "s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2^4*s1*s2^-1*s1^-1*s2^3, (s2*s1^-3)^2, s2*s1^3*s2*s1^-1*s2*s1^2*s2^-1*s1^2*(s2^-1*s1*(s2*s1^-1)^2)^2")#2176#false
RotaryManiplex([ 16, 8 ], "(s1*s2^-1*s1^2)^2, s1^2*s2^2*s1^3*s2^-1*s1^-1*s2*s1^2, s2*s1^-1*s2^2*s1^2*s2*s1^-2*(s2^-1*s1)^3*s1*s2*s1^-1*s2^-1*s1*s2*s1^-1")#2176#false
RotaryManiplex([ 16, 8 ], "(s1*s2^-1)^2*s2^-1*s1*(s1*s2^-1)^5*s2^-1*s1^-1*s2*s1, (s1*s2^-1*s1^2)^2, s1^2*s2^2*s1^3*s2^-1*s1^-1*s2*s1^2")#2176#false
AbstractRotaryPolytope([ 16, 16 ], "s2*s1*s2^-1*s1^4*s2*s1^-2*s2*s1^-1, s2^2*s1^-1*s2*s1^2*s2^-2*s1*s2")#2176#true
RotaryManiplex([ 16, 16 ], "s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s2*s1^-1*s2^-2*s1^4*s2^3*s1^-1, s2^2*s1*s2^-1*s1^3*s2^-1*s1^-1*s2^2*s1^-1")#2176#false
AbstractRotaryPolytope([ 16, 16 ], "(s2*s1^-1)^2*s2^-3*s1^2*s2*s1^-1*s2^-1*s1*s2, s2*s1*s2^-1*s1^3*s2*s1^-2*s2")#2176#true
AbstractRotaryPolytope([ 16, 16 ], "(s2^-3*s1^2*s2^-1)^2*s1^4, s1*s2^-1*s1*s2^2*s1^2*s2^-1*s1^-2*s2^2, s2^2*s1^6*s2*s1^-2*s2")#2176#true
RotaryManiplex([ 16, 16 ], "s2*s1^2*s2^-1*s1*s2^2*s1^-2*(s2^-1*s1)^3*s2*(s2*s1^-1)^2, s2^2*s1^4*s2^2")#2176#false
RotaryManiplex([ 16, 16 ], "(s2^-2*s1^2*s2^-2)^2*s1^4, s1^-2*s2^3*s1*(s1*s2^-1)^2*s2^-1*s1^-1, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1, s2^2*s1^6*s2^2*s1^-2")#2176#false
AbstractRotaryPolytope([ 16, 16 ], "(s2^-1*s1*(s1*s2^-1)^2*s2^-1)^2*s1^2, s1^-1*s2*s1^7*s2*(s2*s1^-1)^2, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2*s1*s2^-1, s2^2*s1^-1*s2^-1*s1^3*s2^-1*s1^-3*s2^-1*s1*s2")#2176#true
RotaryManiplex([ 16, 16 ], "s1^-1*s2^-2*s1^-2*(s2^-1*s1)^2*s2^2*s1^-1, (s1*s2^-2*s1)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#2176#false
RotaryManiplex([ 16, 16 ], "s2^-1*(s2^-1*s1)^2*s2^2*s1^-3*s2*s1, (s1*s2^-2*s1)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#2176#false
RotaryManiplex([ 16, 16 ], "(s1*s2^-2*s1)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2^3*s1^5*s2*s1^-2*s2^-1*s1*s2")#2176#false
RotaryManiplex([ 16, 16 ], "(s1*s2^-2*s1)^2, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1")#2176#false
RotaryManiplex([ 16, 16 ], "s2^-2*s1*s2^-1*s1^-2*s2*s1^-2*(s2^-1*s1)^4*s1*s2^-1*s1*s2*s1^-1, s2^-1*s1^4*s2^-3, s1^3*s2^2*s1*(s1^2*s2^-1)^2")#2176#false
RotaryManiplex([ 16, 16 ], "s2*s1^2*(s2*s1^-1)^2*s2*s1^3*(s2*s1^-1)^4*s2^-1*s1*s2, s2^2*s1^4*s2^2")#2176#false
RotaryManiplex([ 16, 16 ], "s1*s2^-3*s1^3*s2^-1*s1^-1*s2*s1*s2^-1, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s1*s2^2*s1*s2^-1*s1^2*(s1*s2^-1)^2*s2^-1")#2176#false
RotaryManiplex([ 16, 16 ], "(s2^-2*s1^2*s2^-2)^2*s1^4, s1^-2*s2^3*s1*(s1*s2^-1)^2*s2^-1*s1^-1, s2*s1^2*s2^-1*s1^3*s2^-3*s1*s2, s2^2*s1^6*s2^2*s1^-2")#2176#false
RotaryManiplex([ 16, 16 ], "s2^-1*s1^4*s2^-3, s1^3*s2^2*s1*(s1^2*s2^-1)^2, s2*s1^-2*s2^-1*s1*s2^-2*s1^-2*(s2^-1*s1)^3*s2*(s2*s1^-1)^2")#2176#false
RotaryManiplex([ 32, 32 ], "s2*s1^-1*s2*s1^3*s2^-1*s1*s2*s1^-1, s2^3*s1^4*s2*s1^-1*s2^-1*s1*s2")#2176#false
RotaryManiplex([ 32, 32 ], "s2*s1^-2*s2^-2*s1^-2*(s2^-1*s1)^2*s2^-2*s1^-2*s2, s2^2*s1^4*s2^2")#2176#false
RotaryManiplex([ 32, 32 ], "s1^-2*s2*s1^4*s2^-1*s1*s2^2*s1^-1, s2*s1*s2^-1*s1^4*s2*s1^-2*s2*s1^-1, (s2^2*s1^2)^2*s2^-1*s1*s2*s1^-1")#2176#false
RotaryManiplex([ 32, 32 ], "(s2^-1*s1*s2^-3)^6*s1^2, s1^-1*s2*s1^5*s2^3, s2*s1*s2^-1*s1^3*s2*s1^-2*s2")#2176#false
RotaryManiplex([ 32, 32 ], "s2*s1*s2^-1*s1^4*(s2*s1^-1)^2*s1^-1, (s2^2*s1^2)^2*s1*s2^-1*s1^-1*s2")#2176#false
RotaryManiplex([ 32, 32 ], "s1^-1*s2*s1^2*s2^-1*s1^3*s2^2*s1^-2, s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2")#2176#false
RotaryManiplex([ 32, 32 ], "(s2^-2*s1^2*s2^-2)^5*s1^2, s1*s2^3*s1*s2^-1*s1^-1*s2*s1*s2^-1, s2^2*s1^6*s2^2*s1^-2")#2176#false
RotaryManiplex([ 32, 32 ], "s1^-1*s2^2*s1^-1*s2*(s1^-1*s2*s1^-1)^2*s2*(s2*s1^-1)^2, s2^2*s1^4*s2^2")#2176#false
RotaryManiplex([ 32, 32 ], "s1^-2*s2*s1^3*s2^-1*s1*s2^2, (s1^2*s2^-1)^2*(s2^-1*s1*s2^-1)^2*(s1*s2^-1)^2, s1^2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1, s2*s1^2*s2*s1^-1*s2^-1*s1^2*s2*s1^-2*s2^-1*s1*s2")#2176#false
RotaryManiplex([ 32, 32 ], "s1^-2*s2*s1^4*s2^-1*s1*s2*s1^-1*s2, ((s1*s2^-1)^2*s1)^2*(s1*s2^-1)^2*s2^-2, s2*s1*s2^-2*s1^2*s2*s1^-1*s2^2")#2176#false
RotaryManiplex([ 32, 32 ], "s2^-1*(s2^-1*s1^2)^2*s1^2*s2^-1*(s1*s2^-1*s1)^2, s1*s2^-1*s1*s2^2*s1^2*s2^-1*s1^-2*s2^2, s2^2*s1^6*s2*s1^-2*s2")#2176#false
RotaryManiplex([ 32, 32 ], "s1^-1*s2*s1^7*s2*(s2*s1^-1)^2, s1*(s1*s2^-1)^2*s2^-1*s1^3*s2^-3*s1^4, s1*s2^2*s1^-1*s2*s1^2*s2^-1*s1^-1*s2*s1*s2^-1, s2^2*s1^-1*s2^-1*s1^3*s2^-1*s1^-3*s2^-1*s1*s2")#2176#false
RotaryManiplex([ 32, 32 ], "s1*(s1^2*s2^-1)^2*s2^-1*(s2^-2*s1)^2*s1*s2^-1, s1^2*s2^2*(s1*s2^-1)^2*s1^-2*s2^2, s2*s1^-1*s2^-2*s1^4*s2^3*s1^-1, s2^2*s1*s2^-1*s1^3*s2^-1*s1^-1*s2^2*s1^-1")#2176#false
RotaryManiplex([ 32, 32 ], "s1^-2*s2^3*s1*(s1*s2^-1)^2*s2^-1*s1^-1, (s1^2*s2^-1)^2*s2^-1*(s1*s2^-1*s1)^2*s1^2*s2^-1, s2*s1^2*s2*s1^-1*(s2^-1*s1)^2*s2^2*s1^-1, s2^2*s1^6*s2^2*s1^-2")#2176#false
AbstractRotaryPolytope([ 6, 6 ], "(s1^-1*s2)^3*s1^2*s2^-2*s1^-1*s2*s1^-2, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-2*s2)^3")#2184#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-3*s2*(s1^-1*s2*s1^2*s2^-1*s1^-1)^3*s1^-1*s2*s1*s2^-1*s1^-1*s2*s1^2*s2^-1*s1^-2*s2, (s1*s2^-2)^2")#2184#true
AbstractRotaryPolytope([ 6, 6 ], "s2^-1*(s1*s2^-1*s1)^2*s2^-1*s1^-2*s2*s1^-3*(s2^-1*s1^2)^4*s2*s1^-1*s2^-1*s1*s2*s1^-1, (s1*s2^-2)^2")#2184#true
AbstractRotaryPolytope([ 6, 6 ], "(s2*s1^-2)^2, s2*(s2*s1^-1)^2*(s2*s1^-1*s2^-1*s1)^8*s2")#2184#true
AbstractRotaryPolytope([ 6, 6 ], "(s1*s2^-1)^2*s2^-2*(s1*s2^-1*s1^-1*s2)^2, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, (s2*s1^-2*s2)^3")#2184#true
AbstractRotaryPolytope([ 6, 6 ], "s1^-1*s2^-1*s1*s2*s1^-1*s2^-1*s1^2*s2*s1^-2*s2^-1*s1*s2, (s1*s2^-1*s1^-1*s2^2*s1)^2")#2184#true
AbstractRotaryPolytope([ 6, 6 ], "s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*(s2*s1^-1)^2*s1^-1*s2*s1^2*s2^-1*s1^-2*s2*s1^3*s2^-1, s1^2*s2^2*(s1*s2^-1)^3*s1^-2*s2*s1^-2*s2^-1*s1^-1*s2, (s2*s1^-2*s2)^3")#2184#true
AbstractRotaryPolytope([ 6, 6 ], "(s2*s1^-2)^2, s2*s1^2*s2*s1^-1*s2^-1*s1*s2^2*s1^-1*s2^-2*s1*s2^2*(s2*s1^-1)^2*s2^-1*(s2^-1*s1)^2*s2*s1^-1*(s2^-1*s1*s2*s1^-1*s2^-1)^2*s1*s2")#2184#true
AbstractRotaryPolytope([ 6, 42 ], "s1^-1*s2^-1*s1*(s1*s2^-1)^2*s1^-3*s2*s1^-1, s1^-2*s2^3*s1^2*s2^-1*s1^-1*s2^2*s1^-1, s2^2*s1^-1*s2^-2*s1^2*s2^-7*s1*s2^3, s2^2*s1^2*s2*s1^-1*s2^-1*s1*s2^-2*s1*s2^2*s1^-1")#2184#true
AbstractRotaryPolytope([ 6, 42 ], "s1^-1*s2^-2*s1*s2^5*s1^3*s2^-1*s1*s2*(s2*s1^-1*s2^-1*s1)^2*s2, (s1*s2^-2)^2, s2*(s1^2*s2*s1^-2*s2^-1)^2*(s1^2*s2^-1)^2*s1^2*s2")#2184#true
AbstractRotaryPolytope([ 42, 6 ], "s2^-1*s1^-2*s2*s1^3*s2*(s1^-1*s2*s1^2*s2^-1*s1^-1)^2*s2*s1, (s1*s2^-1*s1)^2")#2184#true
AbstractRotaryPolytope([ 42, 6 ], "(s1^-1*s2)^2*s1^3*s2^-1*s1*s2*s1^-1*s2^-1*s1*s2, (s1*s2^-1*s1^4)^2, s1^2*s2^-3*s1^2*s2^-1*s1^-1*s2^2*s1, s1^2*s2*s1^-1*s2*s1^5*s2^-1*s1^-2*s2*s1^4")#2184#true
AbstractRotaryPolytope([ 6, 78 ], "s1^-1*s2^-1*s1*(s1*s2^-1)^2*s1^-3*s2*s1^-1, s1^-2*s2*s1^-1*(s2*s1^-1*s2)^2*s2*s1^-1, s1*s2^-1*s1*s2^2*s1^2*s2^-3, s2^5*s1^-2*s2^7*s1^-1*s2^-11*s1*s2^3")#2184#true
AbstractRotaryPolytope([ 6, 78 ], "s1^-1*s2*s1*(s1*s2^-1)^2*s1^-1*s2*s1^2*s2^-1*s1^3*s2, (s1*s2^-2)^2, s2*s1^-1*s2^-3*s1^-1*s2^12*(s1^-2*s2^4)^2*s1^-1*s2^-1*s1*s2")#2184#true
AbstractRotaryPolytope([ 78, 6 ], "(s1*s2^-1*s1)^2, s1^2*s2^2*s1^20*s2^-1*s1^-2*s2*s1*s2^-1*s1^-1*s2, s2*s1^2*(s2^2*s1^-1)^2*s1^-1*s2^-1*s1*s2^2*s1^-1*s2^-1*s1*s2")#2184#true
AbstractRotaryPolytope([ 78, 6 ], "s1^-14*s2*s1^4*s2*s1^-1*s2^-1*s1*s2*s1^-6, (s1^2*s2^-1*s1)^2*s2^2")#2184#true
RotaryManiplex([ 42, 42 ], "s2^-1*(s1^-1*s2)^2*s2*s1*s2^-1*s1^-1*s2*s1*s2^-2*s1, (s2^-1*s1^2*s2^-1)^9*s2^-6, s2*s1^4*s2*s1^-2, s2^3*s1^2*s2^-1*s1^2*s2^2")#2184#false
RotaryManiplex([ 42, 42 ], "(s2^-2*s1*s2^-2)^8*s1^2, s2*s1^-2*s2*s1^3*s2^-1*s1^2*s2*s1^-1, s2^2*s1^5*s2^2*s1^-1, s2^3*s1*s2^-2*s1*s2")#2184#false
RotaryManiplex([ 78, 78 ], "(s2^-1*s1^2*s2^-1)^19*s1^2, s1^-2*s2^3*s1*s2^-2*s1*s2^-1, s2*s1^4*s2*s1^-2")#2184#false
RotaryManiplex([ 78, 78 ], "s2^-1*s1^-2*s2*s1^2*s2^-1*s1^-1*s2*s1, s2*s1^-1*s2^-1*s1^4*s2^2*s1^-1")#2184#false
RotaryManiplex([ 84, 84 ], "s1^-2*(s2^-1*s1)^2*s2*s1^2*s2^3, s1^25*(s2^-1*s1)^2*s2^-1*s1^12, s1^2*s2^2*s1^2*s2^-1*s1^-2*s2")#2184#false
RotaryManiplex([ 84, 84 ], "s1^-2*s2^-1*s1^4*s2^3, s1^-2*s2*s1^3*s2^-1*s1*s2^2, s1^20*s2^-1*s1^2*(s2^-2*s1*s2^-1)^2*s1^11")#2184#false
RotaryManiplex([ 84, 84 ], "s2^-25*s1*s2^-1*(s1*s2^-2*s1)^2*s2^-2*s1*s2^-3*s1, s2^-1*s1^-2*s2*s1^-2*(s2^-1*s1)^2*s2^-1*s1^-2*s2^-1, s2^2*s1^4*s2^2")#2184#false
AbstractRotaryPolytope([ 4, 4 ], "s2*s1*(s1*s2*s1^-1*s2^-1)^5*(s2^-1*s1)^8*s1*s2*s1^-1*s2^-1*s1*s2")#2192#true
AbstractRotaryPolytope([ 8, 8 ], "(s1*s2^-2*s1)^2, (s1*s2^-1)^4, s1^2*s2^2*s1*s2^-1*s1^-2*(s1^-1*s2)^2*s2*s1^-1*s2^-1*s1")#2192#true
